size		Naive		BBST		Trie		HashTable
334	2108837600		858700		271000		3728100
335	2117686400		861400		271800		3733400
336	2121064500		863700		272900		3746600
337	2121346400		865600		273400		3747700
338	2125217500		869500		274600		3752900
339	2130659400		872400		275700		3758700
340	2137609400		877200		277000		3763400
341	2146312900		880000		277900		3768800
342	2149844600		883200		279400		3775400
343	2160959600		886600		279700		3792500
344	2164876200		890200		280800		3809500
345	2168833300		892500		281400		3823400
346	2177559400		896100		282700		3829700
347	2189820400		899300		284800		3871100
348	2199606600		902800		285100		3889700
349	2209866800		906700		285600		3897100
350	2218606100		910300		286800		3900500
351	2221701800		911900		287400		3904100
352	2229065200		914500		288400		3916900
353	2240256300		917700		288800		3935600
354	2250028300		921100		290000		3940600
355	2256686200		924300		291200		3947900
356	2267957500		927700		292800		3957600
357	2271749200		930700		293800		3959800
358	2282929500		934200		294200		3968000
359	2294457800		938500		294500		3989000
360	2304715200		941500		294900		4005700
361	2313701700		944900		295600		4011700
362	2321328900		948800		297000		4019200
363	2324102700		951800		298100		4022900
364	2329380500		955000		299100		4025400
365	2339720200		958100		299400		4043300
366	2340036800		959900		300500		4045000
367	2349330400		962500		301900		4139100
368	2359349200		965600		302300		4161500
369	2360932300		969300		303500		4165500
370	2369501500		971600		304500		4187300
371	2374180000		974400		305700		4193000
372	2384460000		976900		306700		4198700
373	2395343500		980300		307000		4215600
374	2396803200		982200		307600		4217500
375	2403602400		984600		308500		4223300
376	2414029000		988000		309200		4239700
377	2419929500		990800		310300		4256800
378	2420218500		992700		310800		4258400
379	2428054000		995400		311900		4289600
380	2436930700		998100		313000		4298400
381	2438177100		1000000		313900		4299800
382	2441592700		1002100		315200		4305600
383	2442553200		1004000		316000		4307000
384	2452735000		1007500		316300		4323700
385	2453026200		1009500		316700		4325300
386	2457813300		1012100		317600		4343200
387	2466854300		1016200		319300		4389000
388	2471741200		1018500		320100		4410200
389	2477486900		1021600		320700		4412100
390	2487600900		1024600		321600		4421700
391	2498057800		1027800		322000		4432500
392	2498765600		1029600		323200		4441000
393	2501099600		1031800		323800		4442500
394	2510505300		1034700		324100		4459000
395	2520682000		1037800		324400		4466800
396	2520961400		1039500		325200		4467900
397	2524672200		1042000		326000		4472700
398	2530753200		1044200		327000		4479200
399	2540283100		1046200		327800		4486100
400	2549359400		1049300		328800		4494100
401	2549929900		1051100		329400		4495900
402	2552300700		1053400		330200		4498500
403	2560462900		1055700		331000		4503800
404	2567689500		1058300		332000		4526500
405	2573578400		1060900		332900		4534800
406	2582396900		1063500		334200		4543200
407	2590970500		1066000		335100		4548700
408	2598332600		1069100		335800		4554200
409	2607837700		1071800		336000		4570800
410	2618697100		1075100		336300		4573500
411	2620633900		1077100		337200		4575600
412	2631299200		1080100		338600		4584000
413	2632016000		1081900		339900		4585100
414	2632135100		1083200		341400		4585800
415	2644404900		1086500		341700		4588900
416	2649312200		1089700		342500		4592800
417	2649636700		1091800		343200		4594100
418	2650551400		1096300		344000		4595900
419	2655734200		1099400		345100		4611900
420	2665398000		1102400		346100		4626200
421	2675628300		1105600		346400		4642700
422	2685245200		1107700		347000		4650500
423	2689817300		1110300		348000		4654500
424	2695087700		1112300		348500		4664800
425	2700630700		1114000		349600		4673100
426	2705331500		1116400		350800		4680000
427	2714851100		1119200		351400		4696000
428	2724593400		1122400		352000		4702300
429	2734967100		1125500		353300		4717600
430	2735578500		1128100		353900		4719400
431	2735834800		1129900		354400		4720500
432	2739346500		1132100		355400		4724500
433	2749632500		1135300		355700		4741100
434	2760005200		1138000		356300		4751700
435	2760279200		1140000		356800		4753000
436	2762875700		1142800		357600		4756700
437	2772077700		1145900		358400		4761900
438	2780206100		1148300		360000		4785000
439	2786185900		1151300		361200		4794400
440	2795702500		1154000		361500		4810800
441	2805147300		1156900		361800		4813400
442	2813020100		1159600		362900		4857600
443	2819120200		1161700		363700		4865600
444	2828774400		1164200		364500		4882600
445	2832542500		1166500		365300		4888800
446	2842173600		1169700		365600		4906000
447	2852167800		1173200		366000		4912600
448	2857004100		1175800		366900		4915900
